origin,destination,dist_km,total_veh,n_av,n_normal,av_fraction,scenario,E_eff,ground_max,domain_max,ground_mean
2118,2127,2.627991548,179.307597974991,131.00801353879,48.2995844362008,0.730632806519792,Infra Focus,1.94256924868281e-10,1.33028442375135e-09,1.33028442375135e-09,8.62046497534546e-10
2119,2118,1.964409789,380.329084662598,277.880906528138,102.44817813446,0.730632806519792,Infra Focus,4.12038080142198e-10,2.82166435187442e-09,2.82166435187442e-09,1.8284855691929e-09
2119,2120,1.305711996,264145.755008116,192993.554311869,71152.2006962468,0.730632806519792,Infra Focus,2.86168253126918e-07,1.95969935159326e-06,1.95969935159326e-06,1.26991787026852e-06
2119,2121,2.023971733,790.810599797988,577.792167956004,213.018431841984,0.730632806519792,Infra Focus,8.5674247496988e-10,5.86702981317863e-09,5.86702981317863e-09,3.80193318893341e-09
2119,2125,2.563154726,430.415655007386,314.475797988101,115.939857019285,0.730632806519792,Infra Focus,4.66300494240983e-10,3.1932569955843e-09,3.1932569955843e-09,2.06928380098486e-09
2119,2130,2.96757456,525.150716104526,383.692341553328,141.458374551198,0.730632806519792,Infra Focus,5.6893385642849e-10,3.89609712943203e-09,3.89609712943203e-09,2.52473593204236e-09
2120,2115,0.952875416,164959.024693233,120524.475172385,44434.5495208485,0.730632806519792,Infra Focus,1.78712074826008e-07,1.18672032118752e-06,1.18672032118752e-06,7.7877735558571e-07
2120,2118,2.237183405,164905.109372754,120485.082870469,44420.0265022855,0.730632806519792,Infra Focus,1.78653664449215e-07,1.22343225202416e-06,1.22343225202416e-06,7.92804507816568e-07
2120,2119,1.305711996,165025.442280495,120573.002040568,44452.440239927,0.730632806519792,Infra Focus,1.78784029815112e-07,1.22432500277561e-06,1.22432500277561e-06,7.93383025195796e-07
2120,2130,2.994964442,164989.969552472,120547.084501738,44442.8850507344,0.730632806519792,Infra Focus,1.78745599636245e-07,1.22406183033847e-06,1.22406183033847e-06,7.93212485066457e-07
2121,2119,2.023971733,387.548970611615,283.155992061821,104.392978549794,0.730632806519792,Infra Focus,4.19859906200854e-10,2.87522874026457e-09,2.87522874026457e-09,1.86319618639617e-09
2121,2122,3.969033818,220310.607438606,160966.157418949,59344.4500196571,0.730632806519792,Infra Focus,2.38678458694515e-07,1.63448606067241e-06,1.63448606067241e-06,1.05917423275419e-06
2121,2124,2.549820527,329943.940771939,241067.867440402,88876.0733315372,0.730632806519792,Infra Focus,3.57452199667627e-07,2.44785658877247e-06,2.44785658877247e-06,1.58625190308369e-06
2121,2125,2.709846204,359.733071095514,262.832783332499,96.9002877630147,0.730632806519792,Infra Focus,3.89724924953732e-10,2.6688623716511e-09,2.6688623716511e-09,1.72946733706446e-09
2121,2126,3.557329907,634.539412212498,463.615311592237,170.924100620261,0.730632806519792,Infra Focus,6.87442564153465e-10,4.7076526921093e-09,4.7076526921093e-09,3.05063747450181e-09
2121,2130,2.378980882,446.43513977739,326.18015910461,120.25498067278,0.730632806519792,Infra Focus,4.83655563878518e-10,3.3121056740939e-09,3.3121056740939e-09,2.1462997272158e-09
2122,2121,3.969033818,329460.432432432,240714.600385332,88745.8320470999,0.730632806519792,Infra Focus,3.5692838001781e-07,2.44426943674956e-06,2.44426943674956e-06,1.5839273687343e-06
2122,2124,3.035840126,733.333333333333,535.797391447847,197.535941885486,0.730632806519792,Infra Focus,7.94473183766637e-10,5.44060553913086e-09,5.44060553913086e-09,3.52560314601674e-09
2122,2125,2.394128776,329562.794520548,240789.389485054,88773.4050354945,0.730632806519792,Infra Focus,3.57039276291505e-07,2.44502886185447e-06,2.44502886185447e-06,1.58441948887052e-06
2124,2121,2.549820527,329460.432432432,240714.600385332,88745.8320470999,0.730632806519792,Infra Focus,3.5692838001781e-07,2.44426943674956e-06,2.44426943674956e-06,1.5839273687343e-06
2124,2122,3.035840126,733.333333333333,535.797391447847,197.535941885486,0.730632806519792,Infra Focus,7.94473183766637e-10,5.44060553913086e-09,5.44060553913086e-09,3.52560314601674e-09
2124,2126,2.271222943,329538.030769231,240771.296275929,88766.7344933022,0.730632806519792,Infra Focus,3.57012447923753e-07,2.4448451393964e-06,2.4448451393964e-06,1.58430043365295e-06
2125,2118,2.750825735,412.653411609838,301.498120244463,111.155291365375,0.730632806519792,Infra Focus,4.4705736779159e-10,3.06147877765327e-09,3.06147877765327e-09,1.98388931752662e-09
2125,2119,2.563154726,471.637128832528,344.593559097847,127.043569734681,0.730632806519792,Infra Focus,5.1095870635382e-10,3.49907942125368e-09,3.49907942125368e-09,2.26746183435036e-09
2125,2121,2.709846204,932.295329512081,681.165553106706,251.129776405375,0.730632806519792,Infra Focus,1.01002314361122e-09,6.91670609161264e-09,6.91670609161264e-09,4.48214092737888e-09
2125,2122,2.394128776,439999.417819986,321478.009508891,118521.408311095,0.730632806519792,Infra Focus,4.76683279542152e-07,3.2643590042806e-06,3.2643590042806e-06,2.11535908869774e-06
2125,2127,2.505750037,251.030637164988,183.411218954307,67.6194182106812,0.730632806519792,Infra Focus,2.71959694815594e-10,1.86239819325188e-09,1.86239819325188e-09,1.20686509654837e-09
2126,2124,2.271222943,330155.725349755,241222.604200869,88933.1211488859,0.730632806519792,Infra Focus,3.57681641260096e-07,2.44942782015497e-06,2.44942782015497e-06,1.58727008722982e-06
2126,2130,4.155079203,561.117603134655,409.970929165932,151.146673968723,0.730632806519792,Infra Focus,6.07899393586219e-10,4.16293573597942e-09,4.16293573597942e-09,2.69765180031397e-09
2126,2131,2.715138703,807.301784094474,589.841168221381,217.460615873093,0.730632806519792,Infra Focus,8.74608570913668e-10,5.98937803403813e-09,5.98937803403813e-09,3.88121687698419e-09
2126,2136,2.368,330155.725349755,241222.604200869,88933.1211488859,0.730632806519792,Infra Focus,3.57681641260096e-07,2.44942782015497e-06,2.44942782015497e-06,1.58727008722982e-06
2127,2110,2.811209001,235.741895476625,172.240762706382,63.501132770243,0.730632806519792,Infra Focus,2.55396292154313e-10,1.74897090318455e-09,1.74897090318455e-09,1.1333623204641e-09
2127,2111,2.385681299,352.595951417004,257.618169551322,94.9777818656821,0.730632806519792,Infra Focus,3.81992765598401e-10,2.615912026847e-09,2.615912026847e-09,1.69515463034803e-09
2127,2118,2.627991548,468.929277348294,342.615113968282,126.314163380012,0.730632806519792,Infra Focus,5.08025094458574e-10,3.47898985063876e-09,3.47898985063876e-09,2.25444345747068e-09
2127,2125,2.505750037,458.347308320227,334.8835802388,123.463728081427,0.730632806519792,Infra Focus,4.96560879970963e-10,3.40048214249011e-09,3.40048214249011e-09,2.20356915297559e-09
2127,2210,1.386892182,659690.130503596,481991.25148325,177698.879020346,0.730632806519792,Infra Focus,7.14690161291755e-07,4.8942460610834e-06,4.8942460610834e-06,3.17155309022683e-06
2128,2110,3.397016429,658910.987260137,481421.983868601,177489.003391536,0.730632806519792,Infra Focus,7.13846058910063e-07,4.88846559147503e-06,4.88846559147503e-06,3.16780724949455e-06
2129,2113,1.708088604,264274.747276829,193087.800295178,71186.9469816507,0.730632806519792,Infra Focus,2.86307999806562e-07,1.96065634620917e-06,1.96065634620917e-06,1.27053801874359e-06
2130,2115,3.902644454,349.768699398312,255.552486474166,94.2162129241458,0.730632806519792,Infra Focus,3.78929798444854e-10,2.59493662276507e-09,2.59493662276507e-09,1.68156221860483e-09
2130,2119,2.96757456,385.970807868322,282.002934587544,103.967873280779,0.730632806519792,Infra Focus,4.18150168047446e-10,2.86352033895165e-09,2.86352033895165e-09,1.85560894703343e-09
2130,2120,2.994964442,132395.327950821,96732.3700308166,35662.9579200044,0.730632806519792,Infra Focus,1.43433460517614e-07,9.82241938096751e-07,9.82241938096751e-07,6.36509161010908e-07
2130,2121,2.378980882,643.901576466647,470.455615936345,173.445960530302,0.730632806519792,Infra Focus,6.97585275665201e-10,4.77711065942663e-09,4.77711065942663e-09,3.09564739597629e-09
2130,2131,2.835131619,610.693946392235,446.193031977206,164.500914415029,0.730632806519792,Infra Focus,6.6160904167807e-10,4.53074300107539e-09,4.53074300107539e-09,2.93599704361888e-09
2130,2132,5.006153108,329892.756345031,241030.47041892,88862.2859261111,0.730632806519792,Infra Focus,3.57396747865893e-07,2.44747685112262e-06,2.44747685112262e-06,1.58600582675206e-06
2131,2126,2.715138703,807.301784094474,589.841168221381,217.460615873093,0.730632806519792,Infra Focus,8.74608570913668e-10,5.98937803403813e-09,5.98937803403813e-09,3.88121687698419e-09
2131,2130,2.835131619,561.117603134655,409.970929165932,151.146673968723,0.730632806519792,Infra Focus,6.07899393586219e-10,4.16293573597942e-09,4.16293573597942e-09,2.69765180031397e-09
2131,2132,3.076300139,330155.725349755,241222.604200869,88933.1211488859,0.730632806519792,Infra Focus,3.57681641260096e-07,2.44942782015497e-06,2.44942782015497e-06,1.58727008722982e-06
2131,2136,2.155,330155.725349755,241222.604200869,88933.1211488859,0.730632806519792,Infra Focus,3.57681641260096e-07,2.44942782015497e-06,2.44942782015497e-06,1.58727008722982e-06
2132,2130,5.006153108,329318.909090909,240611.198789127,88707.7103017819,0.730632806519792,Infra Focus,3.56775057518196e-07,2.44321947400982e-06,2.44321947400982e-06,1.58324697536415e-06
2132,2131,3.076300139,329538.030769231,240771.296275929,88766.7344933022,0.730632806519792,Infra Focus,3.57012447923753e-07,2.4448451393964e-06,2.4448451393964e-06,1.58430043365295e-06
2132,2136,2.44,733.333333333333,535.797391447847,197.535941885486,0.730632806519792,Infra Focus,7.94473183766637e-10,5.44060553913086e-09,5.44060553913086e-09,3.52560314601674e-09
2134,2135,2.171957846,330000,241108.826151531,88891.1738484686,0.730632806519792,Infra Focus,3.57512932694987e-07,2.44827249260889e-06,2.44827249260889e-06,1.58652141570753e-06
2134,2215,2.613197929,330000,241108.826151531,88891.1738484686,0.730632806519792,Infra Focus,3.57512932694987e-07,2.44827249260889e-06,2.44827249260889e-06,1.58652141570753e-06
2135,2134,2.171957846,330254.870481472,241295.042886708,88959.8275947637,0.730632806519792,Infra Focus,3.57789052371618e-07,2.45016337863606e-06,2.45016337863606e-06,1.58774674139568e-06
2136,2126,2.368,329538.030769231,240771.296275929,88766.7344933022,0.730632806519792,Infra Focus,3.57012447923753e-07,2.4448451393964e-06,2.4448451393964e-06,1.58430043365295e-06
2136,2131,2.155,329538.030769231,240771.296275929,88766.7344933022,0.730632806519792,Infra Focus,3.57012447923753e-07,2.4448451393964e-06,2.4448451393964e-06,1.58430043365295e-06
2136,2132,2.44,733.333333333333,535.797391447847,197.535941885486,0.730632806519792,Infra Focus,7.94473183766637e-10,5.44060553913086e-09,5.44060553913086e-09,3.52560314601674e-09
2203,2108,0.682207211,219717.449275363,160532.776605429,59184.6726699345,0.730632806519792,Infra Focus,2.38035847438476e-07,1.30261481929678e-06,1.30261481929678e-06,8.5059207825023e-07
2203,2109,0.512428871,220000.000000001,160739.217434355,59260.782565646,0.730632806519792,Infra Focus,2.38341955129992e-07,1.0723002364022e-06,1.0723002364022e-06,6.60860855439936e-07
2203,2114,0.667789107,220000.000000001,160739.217434355,59260.782565646,0.730632806519792,Infra Focus,2.38341955129992e-07,1.27984404039516e-06,1.27984404039516e-06,8.3262195048052e-07
2210,2127,1.386892182,658983.038930058,481474.62718241,177508.411747648,0.730632806519792,Infra Focus,7.13924117709514e-07,4.8890001433584e-06,4.8890001433584e-06,3.16815364803202e-06
2215,2115,0.907591305,1015.60592315095,742.035005949903,273.570917201047,0.730632806519792,Infra Focus,1.1002795516609e-09,7.13859030631937e-09,7.13859030631937e-09,4.70185491826667e-09
2215,2134,2.613197929,331251.245914268,242023.027465519,89228.2184487486,0.730632806519792,Infra Focus,3.58868498138419e-07,2.45755549549796e-06,2.45755549549796e-06,1.59253695643269e-06
2108,2109,1.194102859,366.666666666667,292.816412534127,73.85025413254,0.798590216002164,Aggressive,3.6839664187151e-10,2.52280486153208e-09,2.52280486153208e-09,1.6348196340705e-09
2108,2110,1.060104309,196.451579563854,156.884309357864,39.5672702059895,0.798590216002164,Aggressive,1.9737846055003e-10,1.35166090903458e-09,1.35166090903458e-09,8.75898816586775e-10
2108,2111,0.891136501,293.82995951417,234.649730836328,59.1802286778419,0.798590216002164,Aggressive,2.95216282817078e-10,1.89143650918537e-09,1.89143650918537e-09,1.24739204272669e-09
2108,2114,0.714440978,1029.24903720663,821.948210942862,207.300826263768,0.798590216002164,Aggressive,1.03410515169929e-09,5.7635988351791e-09,5.7635988351791e-09,3.77544086419811e-09
2108,2116,1.060113653,132364.366909605,105704.888361331,26659.4785482739,0.798590216002164,Aggressive,1.32988877108037e-07,9.10716731817731e-07,9.10716731817731e-07,5.9015963420491e-07
2108,2203,0.682207211,220368.287648366,175983.958433136,44384.3292152304,0.798590216002164,Aggressive,2.21408010394453e-07,1.2116215206845e-06,1.2116215206845e-06,7.91174529925972e-07
2109,2108,1.194102859,562.599486508178,449.286445453272,113.313041054906,0.798590216002164,Aggressive,5.65253895131587e-10,3.87089650815896e-09,3.87089650815896e-09,2.50840550907695e-09
2109,2110,0.603499322,294.677369345782,235.326464036798,59.3509053089845,0.798590216002164,Aggressive,2.96067690825045e-10,1.49624636900245e-09,1.49624636900245e-09,9.5908937353839e-10
2109,2113,0.262455142,132599.61757439,105892.757240536,26706.8603338536,0.798590216002164,Aggressive,1.33225237712323e-07,3.96271338377208e-07,3.96271338377208e-07,1.95328567860438e-07
2109,2203,0.512428871,220549.189509152,176128.424889216,44420.7646199361,0.798590216002164,Aggressive,2.21589765770877e-07,9.96932151919397e-07,9.96932151919397e-07,6.14411348955361e-07
2110,2108,1.060104309,449.903834334265,359.288800241202,90.6150340930625,0.798590216002164,Aggressive,4.52026532001434e-10,3.09550794676475e-09,3.09550794676475e-09,2.00594078676343e-09
2110,2109,0.603499322,366.666666666667,292.816412534127,73.85025413254,0.798590216002164,Aggressive,3.6839664187151e-10,1.8617774071088e-09,1.8617774071088e-09,1.1933936576517e-09
2110,2111,1.025019777,293.82995951417,234.649730836328,59.1802286778419,0.798590216002164,Aggressive,2.95216282817078e-10,2.02166086452579e-09,2.02166086452579e-09,1.31006996425065e-09
2110,2113,0.855902515,132497.522827371,105811.225374462,26686.2974529091,0.798590216002164,Aggressive,1.33122661270629e-07,8.30211507820179e-07,8.30211507820179e-07,5.48314410374864e-07
2110,2127,2.811209001,209.19219763749,167.058842297291,42.1333553401995,0.798590216002164,Aggressive,2.10179190314652e-10,1.43932116325756e-09,1.43932116325756e-09,9.32704123614884e-10
2110,2128,3.397016429,330101.530793913,263615.852779356,66485.678014557,0.798590216002164,Aggressive,3.31658987512152e-07,2.27122294550746e-06,2.27122294550746e-06,1.47179035575986e-06
2111,2108,0.891136501,579.530456426543,462.807352377506,116.723104049037,0.798590216002164,Aggressive,5.82264747299459e-10,3.73054219958522e-09,3.73054219958522e-09,2.46027219640745e-09
2111,2110,1.025019777,235.741895476625,188.261171229438,47.4807242471875,0.798590216002164,Aggressive,2.36854152660036e-10,1.6219930908415e-09,1.6219930908415e-09,1.05107857990413e-09
2111,2116,1.26381351,264160.538817253,210956.021753318,53204.5170639349,0.798590216002164,Aggressive,2.65406878405213e-07,1.81752406787209e-06,1.81752406787209e-06,1.17778591474115e-06
2111,2118,1.636543894,429.000586220785,342.595670815112,86.4049154056734,0.798590216002164,Aggressive,4.31024659976308e-10,2.95168572141248e-09,2.95168572141248e-09,1.91274158558589e-09
2111,2127,2.385681299,251.030637164988,200.470610756749,50.5600264082394,0.798590216002164,Aggressive,2.52215028377583e-10,1.72718539590908e-09,1.72718539590908e-09,1.11924494833786e-09
2113,2109,0.262455142,165183.333333333,131913.793846624,33269.5394867092,0.798590216002164,Aggressive,1.65962687163115e-07,4.9364712941865e-07,4.9364712941865e-07,2.43326674123417e-07
2113,2111,1.719992713,165074.078272605,131826.543824078,33247.5344485273,0.798590216002164,Aggressive,1.65852916624534e-07,1.1357718741247e-06,1.1357718741247e-06,7.35999120644031e-07
2113,2114,0.928678339,166070.870055553,132622.571989331,33448.2980662216,0.798590216002164,Aggressive,1.66854411384942e-07,1.09554076630196e-06,1.09554076630196e-06,7.20397830783536e-07
2113,2129,1.708088604,165373.79991602,132065.898596033,33307.9013199869,0.798590216002164,Aggressive,1.66154052388889e-07,1.13783407199501e-06,1.13783407199501e-06,7.37335459264243e-07
2114,2108,0.714440978,842.662913212695,672.942357879539,169.720555333156,0.798590216002164,Aggressive,8.46638693065146e-10,4.7187520313087e-09,4.7187520313087e-09,3.09101479066891e-09
2114,2113,0.928678339,132701.712321409,105974.289106611,26727.423214798,0.798590216002164,Aggressive,1.33327814154017e-07,8.75410212263877e-07,8.75410212263877e-07,5.75645961664589e-07
2114,2203,0.667789107,220732.522842485,176274.833095483,44457.6897470023,0.798590216002164,Aggressive,2.21773964091812e-07,1.19087756120366e-06,1.19087756120366e-06,7.74743458184736e-07
2115,2116,1.972403126,132302.89747638,105655.799473374,26647.0980030055,0.798590216002164,Aggressive,1.32927117655006e-07,9.10293798949616e-07,9.10293798949616e-07,5.89885566651279e-07
2115,2118,1.999934567,353.407751104621,282.227972291478,71.1797788131427,0.798590216002164,Aggressive,3.5507516923174e-10,2.43157852524507e-09,2.43157852524507e-09,1.57570344637782e-09
2115,2120,0.952875416,132433.906717801,105760.422171779,26673.4845460219,0.798590216002164,Aggressive,1.33058745012989e-07,8.83563781419672e-07,8.83563781419672e-07,5.79832883030739e-07
2115,2130,3.902644454,454.170766687449,362.696330670798,91.4744360166507,0.798590216002164,Aggressive,4.56313596228723e-10,3.1248660495405e-09,3.1248660495405e-09,2.02496532709498e-09
2115,2215,0.907591305,941.247460386361,751.671012701432,189.576447684929,0.798590216002164,Aggressive,9.45688373390242e-10,6.1356060329322e-09,6.1356060329322e-09,4.04123617753365e-09
2116,2108,1.060113653,165202.83901665,131929.370894477,33273.4681221728,0.798590216002164,Aggressive,1.65982284876473e-07,1.13665779657302e-06,1.13665779657302e-06,7.36573213168928e-07
2116,2111,1.26381351,164890.744939271,131680.13561781,33210.6093214609,0.798590216002164,Aggressive,1.65668718303597e-07,1.13451047169393e-06,1.13451047169393e-06,7.35181710826993e-07
2116,2115,1.972403126,165057.362936679,131813.19512035,33244.1678163289,0.798590216002164,Aggressive,1.65836122423744e-07,1.1356568663136e-06,1.1356568663136e-06,7.35924593663953e-07
2116,2118,1.370015114,165000.278848558,131767.608326087,33232.6705224708,0.798590216002164,Aggressive,1.65778769006377e-07,1.13526410627261e-06,1.13526410627261e-06,7.35670078605627e-07
2118,2111,1.636543894,251.854251012146,201.128340716853,50.7259102952931,0.798590216002164,Aggressive,2.53042528128924e-10,1.73285216959354e-09,1.73285216959354e-09,1.12291711221484e-09
2118,2115,1.999934567,356.585919520766,284.766026493419,71.8198930273472,0.798590216002164,Aggressive,3.58268332609403e-10,2.45344552178421e-09,2.45344552178421e-09,1.58987362490627e-09
2118,2116,1.370015114,132371.086421451,105710.254497748,26660.8319237033,0.798590216002164,Aggressive,1.32995628323307e-07,9.10762964591781e-07,9.10762964591781e-07,5.9018959381372e-07
2118,2119,1.964409789,343.599663545107,274.395329528758,69.2043340163491,0.798590216002164,Aggressive,3.45220805995085e-10,2.36409518621559e-09,2.36409518621559e-09,1.53197311697334e-09
2118,2120,2.237183405,132585.962704214,105881.852594813,26704.1101094009,0.798590216002164,Aggressive,1.3321151841691e-07,9.12241394403006e-07,9.12241394403006e-07,5.91147640993602e-07
2118,2125,2.750825735,323.831752218138,258.608868952242,65.2228832658959,0.798590216002164,Aggressive,3.25359627405079e-10,2.22808450585738e-09,2.22808450585738e-09,1.44383592725908e-09
2118,2127,2.627991548,179.307597974991,143.193293397677,36.1143045773138,0.798590216002164,Aggressive,1.80153591698273e-10,1.23370385422076e-09,1.23370385422076e-09,7.99460677384185e-10
2119,2118,1.964409789,380.329084662598,303.727085872609,76.6019987899886,0.798590216002164,Aggressive,3.82123520715726e-10,2.61680744664232e-09,2.61680744664232e-09,1.69573487731221e-09
2119,2120,1.305711996,264145.755008116,210944.215547986,53201.53946013,0.798590216002164,Aggressive,2.65392024844376e-07,1.81742234969328e-06,1.81742234969328e-06,1.17771999966448e-06
2119,2121,2.023971733,790.810599797988,631.533607709476,159.276992088512,0.798590216002164,Aggressive,7.94541734514472e-10,5.44107497924037e-09,5.44107497924037e-09,3.52590735103859e-09
2119,2125,2.563154726,430.415655007386,343.725730903061,86.6899241043247,0.798590216002164,Aggressive,4.32446405219038e-10,2.96142192799677e-09,2.96142192799677e-09,1.9190508098656e-09
2119,2130,2.96757456,525.150716104526,419.380223807605,105.770492296922,0.798590216002164,Aggressive,5.27628437152707e-10,3.61323485352424e-09,3.61323485352424e-09,2.34143645872871e-09
2120,2115,0.952875416,164959.024693233,131734.663161275,33224.3615319578,0.798590216002164,Aggressive,1.65737320209236e-07,1.10056271274872e-06,1.10056271274872e-06,7.22236995346143e-07
2120,2118,2.237183405,164905.109372754,131691.606913848,33213.5024589059,0.798590216002164,Aggressive,1.65683150510118e-07,1.13460930441017e-06,1.13460930441017e-06,7.35245756075784e-07
2120,2119,1.305711996,165025.442280495,131787.703596633,33237.7386838619,0.798590216002164,Aggressive,1.65804051162259e-07,1.13543724016831e-06,1.13543724016831e-06,7.35782272258147e-07
2120,2130,2.994964442,164989.969552472,131759.375423099,33230.5941293729,0.798590216002164,Aggressive,1.65768411069854e-07,1.13519317443002e-06,1.13519317443002e-06,7.35624113588385e-07
2121,2119,2.023971733,387.548970611615,309.492816152146,78.0561544594691,0.798590216002164,Aggressive,3.89377470911126e-10,2.6664829831111e-09,2.6664829831111e-09,1.72792545359912e-09
2121,2122,3.969033818,220310.607438606,175937.895581964,44372.7118566417,0.798590216002164,Aggressive,2.21350058042877e-07,1.51582001316328e-06,1.51582001316328e-06,9.82276654458084e-07
2121,2124,2.549820527,329943.940771939,263490.002929668,66453.9378422711,0.798590216002164,Aggressive,3.31500653962458e-07,2.27013866676137e-06,2.27013866676137e-06,1.47108772504516e-06
2121,2125,2.709846204,359.733071095514,287.279310949288,72.4537601462257,0.798590216002164,Aggressive,3.6143033280467e-10,2.47509911076445e-09,2.47509911076445e-09,1.60390551177661e-09
2121,2126,3.557329907,634.539412212498,506.736966260665,127.802445951833,0.798590216002164,Aggressive,6.37533241620561e-10,4.36587031080927e-09,4.36587031080927e-09,2.82915679002694e-09
2121,2130,2.378980882,446.43513977739,356.518734705782,89.9164050716079,0.798590216002164,Aggressive,4.48541471747532e-10,3.07164202087951e-09,3.07164202087951e-09,1.99047526867387e-09
2122,2121,3.969033818,329460.432432432,263103.877900382,66356.5545320498,0.798590216002164,Aggressive,3.31014864375391e-07,2.26681194715364e-06,2.26681194715364e-06,1.46893195524517e-06
2122,2124,3.035840126,733.333333333333,585.632825068253,147.70050826508,0.798590216002164,Aggressive,7.36793283743019e-10,5.04560972306416e-09,5.04560972306416e-09,3.26963926814099e-09
2122,2125,2.394128776,329562.794520548,263185.623262441,66377.1712581068,0.798590216002164,Aggressive,3.31117709419528e-07,2.26751623689964e-06,2.26751623689964e-06,1.46938834674909e-06
2124,2121,2.549820527,329460.432432432,263103.877900382,66356.5545320498,0.798590216002164,Aggressive,3.31014864375391e-07,2.26681194715364e-06,2.26681194715364e-06,1.46893195524517e-06
2124,2122,3.035840126,733.333333333333,585.632825068253,147.70050826508,0.798590216002164,Aggressive,7.36793283743019e-10,5.04560972306416e-09,5.04560972306416e-09,3.26963926814099e-09
2124,2126,2.271222943,329538.030769231,263165.847172928,66372.1835963031,0.798590216002164,Aggressive,3.31092828830004e-07,2.26734585295725e-06,2.26734585295725e-06,1.46927793511218e-06
2125,2118,2.750825735,412.653411609838,329.54097711153,83.1124344983076,0.798590216002164,Aggressive,4.1460035752878e-10,2.83921099891936e-09,2.83921099891936e-09,1.83985608917983e-09
2125,2119,2.563154726,471.637128832528,376.644796589009,94.992332243519,0.798590216002164,Aggressive,4.73862366664974e-10,3.24504120408474e-09,3.24504120408474e-09,2.10284083192378e-09
2125,2121,2.709846204,932.295329512081,744.521928572861,187.77340093922,0.798590216002164,Aggressive,9.36694005340209e-10,6.41454324457291e-09,6.41454324457291e-09,4.15673102574157e-09
2125,2122,2.394128776,439999.417819986,351379.230117689,88620.187702297,0.798590216002164,Aggressive,4.42075385319006e-07,3.02736182822058e-06,3.02736182822058e-06,1.96178096517737e-06
2125,2127,2.505750037,251.030637164988,200.470610756749,50.5600264082394,0.798590216002164,Aggressive,2.52215028377583e-10,1.72718539590908e-09,1.72718539590908e-09,1.11924494833786e-09
2126,2124,2.271222943,330155.725349755,263659.132021412,66496.593328343,0.798590216002164,Aggressive,3.31713437764097e-07,2.27159582447731e-06,2.27159582447731e-06,1.47203198755245e-06
2126,2130,4.155079203,561.117603134655,448.103027889921,113.014575244734,0.798590216002164,Aggressive,5.63765020063084e-10,3.86070059203456e-09,3.86070059203456e-09,2.50179838534667e-09
2126,2131,2.715138703,807.301784094474,644.703306138938,162.598477955536,0.798590216002164,Aggressive,8.1111072610168e-10,5.55454054264654e-09,5.55454054264654e-09,3.59943492888488e-09
2126,2136,2.368,330155.725349755,263659.132021412,66496.593328343,0.798590216002164,Aggressive,3.31713437764097e-07,2.27159582447731e-06,2.27159582447731e-06,1.47203198755245e-06
2127,2110,2.811209001,235.741895476625,188.261171229438,47.4807242471875,0.798590216002164,Aggressive,2.36854152660036e-10,1.6219930908415e-09,1.6219930908415e-09,1.05107857990413e-09
2127,2111,2.385681299,352.595951417004,281.579677003594,71.0162744134103,0.798590216002164,Aggressive,3.54259539380493e-10,2.42599303743095e-09,2.42599303743095e-09,1.57208395710078e-09
2127,2118,2.627991548,468.929277348294,374.482332887313,94.4469444609812,0.798590216002164,Aggressive,4.71141739228215e-10,3.22641016529728e-09,3.22641016529728e-09,2.09076760799858e-09
2127,2125,2.505750037,458.347308320227,366.031675955461,92.3156323647665,0.798590216002164,Aggressive,4.60509843261865e-10,3.15360223009204e-09,3.15360223009204e-09,2.04358685145074e-09
2127,2210,1.386892182,659690.130503596,526822.083813363,132868.046690234,0.798590216002164,Aggressive,6.62802623872644e-07,4.53891673183421e-06,4.53891673183421e-06,2.94129375749948e-06
2128,2110,3.397016429,658910.987260137,526199.867642272,132711.119617865,0.798590216002164,Aggressive,6.62019804542388e-07,4.53355593266394e-06,4.53355593266394e-06,2.93781987021177e-06
2129,2113,1.708088604,264274.747276829,211047.22751172,53227.5197651088,0.798590216002164,Aggressive,2.65521625713343e-07,1.81830986511858e-06,1.81830986511858e-06,1.17829512446503e-06
2130,2115,3.902644454,349.768699398312,279.321861203294,70.4468381950181,0.798590216002164,Aggressive,3.51418948063919e-10,2.40654047796495e-09,2.40654047796495e-09,1.55947837407181e-09
2130,2119,2.96757456,385.970807868322,308.232510826093,77.738297042229,0.798590216002164,Aggressive,3.87791862215791e-10,2.65562462863546e-09,2.65562462863546e-09,1.72088905876687e-09
2130,2120,2.994964442,132395.327950821,105729.613545923,26665.7144048975,0.798590216002164,Aggressive,1.33019984226981e-07,9.10929755450361e-07,9.10929755450361e-07,5.90297677072376e-07
2130,2121,2.378980882,643.901576466647,514.213499034634,129.688077432014,0.798590216002164,Aggressive,6.46939577634774e-10,4.43028552943153e-09,4.43028552943153e-09,2.87089892622715e-09
2130,2131,2.835131619,610.693946392235,487.694210560589,122.999735831646,0.798590216002164,Aggressive,6.13575270169525e-10,4.20180451872694e-09,4.20180451872694e-09,2.72283941991824e-09
2130,2132,5.006153108,329892.756345031,263449.127547128,66443.6287979035,0.798590216002164,Aggressive,3.31449228041579e-07,2.26978649861308e-06,2.26978649861308e-06,1.47085951421043e-06
2131,2126,2.715138703,807.301784094474,644.703306138938,162.598477955536,0.798590216002164,Aggressive,8.1111072610168e-10,5.55454054264654e-09,5.55454054264654e-09,3.59943492888488e-09
